x1[μm], y1[μm], z1[μm], v_x1[μm/μs], v_y1[μm/μs], v_y1[μm/μs],x2[μm], y2[μm], z2[μm], v_x2[μm/μs], v_y2[μm/μs], v_y2[μm/μs], t[μs]
  -2.990834e+01,   3.130245e+01,   1.481208e+00,   2.030773e+01,   2.410826e+01,  -1.409874e+01,  -6.451332e+01,   3.012839e+01,   5.910580e+00,   2.827785e+01,   4.130652e+01,   2.742659e-01,   3.848750e+01
  -2.984463e+01,   3.137758e+01,   1.437146e+00,   2.046641e+01,   2.397842e+01,  -1.410097e+01,  -6.442454e+01,   3.025718e+01,   5.911423e+00,   2.853926e+01,   4.111545e+01,   2.654081e-01,   3.849063e+01
  -2.978043e+01,   3.145231e+01,   1.393077e+00,   2.062415e+01,   2.384745e+01,  -1.410312e+01,  -6.433495e+01,   3.038536e+01,   5.912239e+00,   2.879929e+01,   4.092251e+01,   2.565495e-01,   3.849375e+01
  -2.971573e+01,   3.152663e+01,   1.349001e+00,   2.078095e+01,   2.371535e+01,  -1.410521e+01,  -6.424455e+01,   3.051294e+01,   5.913027e+00,   2.905793e+01,   4.072772e+01,   2.476899e-01,   3.849688e+01
  -2.965055e+01,   3.160053e+01,   1.304919e+00,   2.093680e+01,   2.358213e+01,  -1.410724e+01,  -6.415334e+01,   3.063991e+01,   5.913787e+00,   2.931517e+01,   4.053108e+01,   2.388296e-01,   3.850000e+01
  -2.958488e+01,   3.167401e+01,   1.260831e+00,   2.109170e+01,   2.344780e+01,  -1.410919e+01,  -6.406133e+01,   3.076626e+01,   5.914519e+00,   2.957099e+01,   4.033261e+01,   2.299685e-01,   3.850313e+01
  -2.951873e+01,   3.174708e+01,   1.216737e+00,   2.124563e+01,   2.331236e+01,  -1.411109e+01,  -6.396852e+01,   3.089198e+01,   5.915224e+00,   2.982538e+01,   4.013232e+01,   2.211066e-01,   3.850625e+01
  -2.945210e+01,   3.181971e+01,   1.172637e+00,   2.139858e+01,   2.317582e+01,  -1.411291e+01,  -6.387492e+01,   3.101708e+01,   5.915901e+00,   3.007832e+01,   3.993021e+01,   2.122440e-01,   3.850938e+01
  -2.938499e+01,   3.189192e+01,   1.128531e+00,   2.155056e+01,   2.303818e+01,  -1.411467e+01,  -6.378053e+01,   3.114155e+01,   5.916551e+00,   3.032981e+01,   3.972630e+01,   2.033808e-01,   3.851250e+01
  -2.931741e+01,   3.196370e+01,   1.084420e+00,   2.170154e+01,   2.289946e+01,  -1.411637e+01,  -6.368536e+01,   3.126537e+01,   5.917172e+00,   3.057982e+01,   3.952059e+01,   1.945169e-01,   3.851562e+01
  -2.924935e+01,   3.203505e+01,   1.040304e+00,   2.185153e+01,   2.275967e+01,  -1.411800e+01,  -6.358941e+01,   3.138855e+01,   5.917766e+00,   3.082836e+01,   3.931311e+01,   1.856525e-01,   3.851875e+01
  -2.918084e+01,   3.210595e+01,   9.961829e-01,   2.200052e+01,   2.261880e+01,  -1.411956e+01,  -6.349269e+01,   3.151107e+01,   5.918333e+00,   3.107539e+01,   3.910385e+01,   1.767876e-01,   3.852188e+01
  -2.911185e+01,   3.217641e+01,   9.520569e-01,   2.214849e+01,   2.247686e+01,  -1.412105e+01,  -6.339519e+01,   3.163294e+01,   5.918871e+00,   3.132092e+01,   3.889283e+01,   1.679222e-01,   3.852500e+01
  -2.904241e+01,   3.224643e+01,   9.079263e-01,   2.229545e+01,   2.233387e+01,  -1.412249e+01,  -6.329693e+01,   3.175415e+01,   5.919382e+00,   3.156493e+01,   3.868005e+01,   1.590564e-01,   3.852813e+01
  -2.897251e+01,   3.231600e+01,   8.637914e-01,   2.244137e+01,   2.218983e+01,  -1.412385e+01,  -6.319791e+01,   3.187469e+01,   5.919865e+00,   3.180741e+01,   3.846555e+01,   1.501902e-01,   3.853125e+01
  -2.890215e+01,   3.238511e+01,   8.196523e-01,   2.258626e+01,   2.204474e+01,  -1.412515e+01,  -6.309814e+01,   3.199456e+01,   5.920321e+00,   3.204834e+01,   3.824931e+01,   1.413236e-01,   3.853438e+01
  -2.883134e+01,   3.245378e+01,   7.755093e-01,   2.273011e+01,   2.189863e+01,  -1.412638e+01,  -6.299761e+01,   3.211375e+01,   5.920749e+00,   3.228771e+01,   3.803135e+01,   1.324567e-01,   3.853750e+01
  -2.876009e+01,   3.252198e+01,   7.313625e-01,   2.287291e+01,   2.175148e+01,  -1.412755e+01,  -6.289634e+01,   3.223225e+01,   5.921149e+00,   3.252550e+01,   3.781169e+01,   1.235895e-01,   3.854063e+01
  -2.868839e+01,   3.258972e+01,   6.872122e-01,   2.301466e+01,   2.160331e+01,  -1.412865e+01,  -6.279433e+01,   3.235007e+01,   5.921521e+00,   3.276172e+01,   3.759034e+01,   1.147222e-01,   3.854375e+01
  -2.861625e+01,   3.265700e+01,   6.430586e-01,   2.315533e+01,   2.145414e+01,  -1.412968e+01,  -6.269158e+01,   3.246719e+01,   5.921866e+00,   3.299634e+01,   3.736730e+01,   1.058546e-01,   3.854688e+01
  -2.854367e+01,   3.272381e+01,   5.989018e-01,   2.329494e+01,   2.130395e+01,  -1.413065e+01,  -6.258810e+01,   3.258361e+01,   5.922183e+00,   3.322936e+01,   3.714259e+01,   9.698692e-02,   3.855000e+01
  -2.847066e+01,   3.279015e+01,   5.547421e-01,   2.343347e+01,   2.115278e+01,  -1.413155e+01,  -6.248390e+01,   3.269933e+01,   5.922472e+00,   3.346075e+01,   3.691623e+01,   8.811915e-02,   3.855313e+01
  -2.839721e+01,   3.285601e+01,   5.105796e-01,   2.357091e+01,   2.100061e+01,  -1.413239e+01,  -6.237898e+01,   3.281434e+01,   5.922733e+00,   3.369051e+01,   3.668821e+01,   7.925133e-02,   3.855625e+01
  -2.832334e+01,   3.292140e+01,   4.664147e-01,   2.370726e+01,   2.084746e+01,  -1.413316e+01,  -6.227334e+01,   3.292863e+01,   5.922967e+00,   3.391863e+01,   3.645856e+01,   7.038351e-02,   3.855938e+01
  -2.824904e+01,   3.298631e+01,   4.222475e-01,   2.384251e+01,   2.069334e+01,  -1.413386e+01,  -6.216699e+01,   3.304220e+01,   5.923173e+00,   3.414510e+01,   3.622728e+01,   6.151573e-02,   3.856250e+01
  -2.817432e+01,   3.305073e+01,   3.780781e-01,   2.397665e+01,   2.053825e+01,  -1.413450e+01,  -6.205993e+01,   3.315505e+01,   5.923352e+00,   3.436990e+01,   3.599439e+01,   5.264803e-02,   3.856563e+01
  -2.809919e+01,   3.311467e+01,   3.339069e-01,   2.410968e+01,   2.038221e+01,  -1.413507e+01,  -6.195218e+01,   3.326717e+01,   5.923502e+00,   3.459302e+01,   3.575990e+01,   4.378046e-02,   3.856875e+01
  -2.802364e+01,   3.317812e+01,   2.897340e-01,   2.424158e+01,   2.022521e+01,  -1.413558e+01,  -6.184373e+01,   3.337855e+01,   5.923625e+00,   3.481445e+01,   3.552383e+01,   3.491306e-02,   3.857188e+01
  -2.794768e+01,   3.324108e+01,   2.455596e-01,   2.437236e+01,   2.006728e+01,  -1.413602e+01,  -6.173459e+01,   3.348919e+01,   5.923721e+00,   3.503418e+01,   3.528617e+01,   2.604587e-02,   3.857500e+01
  -2.787131e+01,   3.330354e+01,   2.013839e-01,   2.450201e+01,   1.990841e+01,  -1.413639e+01,  -6.162476e+01,   3.359909e+01,   5.923788e+00,   3.525220e+01,   3.504696e+01,   1.717894e-02,   3.857812e+01
  -2.779454e+01,   3.336550e+01,   1.572072e-01,   2.463051e+01,   1.974862e+01,  -1.413670e+01,  -6.151426e+01,   3.370823e+01,   5.923828e+00,   3.546850e+01,   3.480619e+01,   8.312313e-03,   3.858125e+01
  -2.771737e+01,   3.342697e+01,   1.130296e-01,   2.475787e+01,   1.958791e+01,  -1.413694e+01,  -6.140309e+01,   3.381662e+01,   5.923840e+00,   3.568306e+01,   3.456388e+01,  -5.539705e-04,   3.858438e+01
  -2.763981e+01,   3.348793e+01,   6.885137e-02,   2.488407e+01,   1.942629e+01,  -1.413712e+01,  -6.129125e+01,   3.392425e+01,   5.923825e+00,   3.589587e+01,   3.432005e+01,  -9.419866e-03,   3.858750e+01
  -2.756185e+01,   3.354838e+01,   2.467268e-02,   2.500911e+01,   1.926377e+01,  -1.413723e+01,  -6.117874e+01,   3.403112e+01,   5.923781e+00,   3.610693e+01,   3.407470e+01,  -1.828533e-02,   3.859063e+01
  -2.748350e+01,   3.360833e+01,  -1.950625e-02,   2.513299e+01,   1.910037e+01,  -1.413727e+01,  -6.106558e+01,   3.413722e+01,   5.923710e+00,   3.631623e+01,   3.382785e+01,  -2.715032e-02,   3.859375e+01
  -2.740477e+01,   3.366776e+01,  -6.368522e-02,   2.525569e+01,   1.893607e+01,  -1.413725e+01,  -6.095177e+01,   3.424254e+01,   5.923612e+00,   3.652374e+01,   3.357952e+01,  -3.601479e-02,   3.859688e+01
  -2.732566e+01,   3.372668e+01,  -1.078640e-01,   2.537721e+01,   1.877091e+01,  -1.413716e+01,  -6.083731e+01,   3.434709e+01,   5.923485e+00,   3.672947e+01,   3.332971e+01,  -4.487870e-02,   3.860000e+01
  -2.724616e+01,   3.378507e+01,  -1.520424e-01,   2.549754e+01,   1.860488e+01,  -1.413701e+01,  -6.072221e+01,   3.445085e+01,   5.923331e+00,   3.693339e+01,   3.307843e+01,  -5.374200e-02,   3.860313e+01
  -2.716630e+01,   3.384295e+01,  -1.962203e-01,   2.561668e+01,   1.843799e+01,  -1.413679e+01,  -6.060648e+01,   3.455383e+01,   5.923149e+00,   3.713551e+01,   3.282571e+01,  -6.260465e-02,   3.860625e+01
  -2.708606e+01,   3.390031e+01,  -2.403973e-01,   2.573463e+01,   1.827025e+01,  -1.413650e+01,  -6.049011e+01,   3.465601e+01,   5.922940e+00,   3.733581e+01,   3.257155e+01,  -7.146661e-02,   3.860938e+01
  -2.700546e+01,   3.395714e+01,  -2.845733e-01,   2.585137e+01,   1.810167e+01,  -1.413615e+01,  -6.037313e+01,   3.475740e+01,   5.922703e+00,   3.753427e+01,   3.231596e+01,  -8.032784e-02,   3.861250e+01
  -2.692449e+01,   3.401345e+01,  -3.287482e-01,   2.596690e+01,   1.793226e+01,  -1.413573e+01,  -6.025553e+01,   3.485798e+01,   5.922438e+00,   3.773090e+01,   3.205897e+01,  -8.918828e-02,   3.861563e+01
  -2.684317e+01,   3.406922e+01,  -3.729216e-01,   2.608121e+01,   1.776202e+01,  -1.413525e+01,  -6.013731e+01,   3.495777e+01,   5.922145e+00,   3.792568e+01,   3.180058e+01,  -9.804790e-02,   3.861875e+01
  -2.676149e+01,   3.412446e+01,  -4.170934e-01,   2.619430e+01,   1.759097e+01,  -1.413470e+01,  -6.001849e+01,   3.505674e+01,   5.921825e+00,   3.811859e+01,   3.154080e+01,  -1.069066e-01,   3.862188e+01
  -2.667945e+01,   3.417916e+01,  -4.612634e-01,   2.630616e+01,   1.741912e+01,  -1.413408e+01,  -5.989907e+01,   3.515489e+01,   5.921477e+00,   3.830963e+01,   3.127966e+01,  -1.157645e-01,   3.862500e+01
  -2.659707e+01,   3.423333e+01,  -5.054314e-01,   2.641679e+01,   1.724647e+01,  -1.413340e+01,  -5.977906e+01,   3.525223e+01,   5.921101e+00,   3.849880e+01,   3.101715e+01,  -1.246214e-01,   3.862813e+01
  -2.651435e+01,   3.428695e+01,  -5.495971e-01,   2.652617e+01,   1.707303e+01,  -1.413265e+01,  -5.965846e+01,   3.534875e+01,   5.920698e+00,   3.868607e+01,   3.075331e+01,  -1.334773e-01,   3.863125e+01
  -2.643129e+01,   3.434003e+01,  -5.937604e-01,   2.663432e+01,   1.689882e+01,  -1.413184e+01,  -5.953727e+01,   3.544444e+01,   5.920267e+00,   3.887145e+01,   3.048814e+01,  -1.423321e-01,   3.863438e+01
  -2.634789e+01,   3.439257e+01,  -6.379210e-01,   2.674121e+01,   1.672383e+01,  -1.413096e+01,  -5.941551e+01,   3.553930e+01,   5.919809e+00,   3.905491e+01,   3.022165e+01,  -1.511859e-01,   3.863750e+01
  -2.626415e+01,   3.444456e+01,  -6.820788e-01,   2.684684e+01,   1.654808e+01,  -1.413001e+01,  -5.929318e+01,   3.563332e+01,   5.919322e+00,   3.923646e+01,   2.995385e+01,  -1.600385e-01,   3.864062e+01
  -2.618009e+01,   3.449599e+01,  -7.262335e-01,   2.695122e+01,   1.637159e+01,  -1.412900e+01,  -5.917029e+01,   3.572651e+01,   5.918808e+00,   3.941607e+01,   2.968477e+01,  -1.688899e-01,   3.864375e+01
  -2.609571e+01,   3.454688e+01,  -7.703850e-01,   2.705432e+01,   1.619435e+01,  -1.412792e+01,  -5.904683e+01,   3.581885e+01,   5.918267e+00,   3.959376e+01,   2.941442e+01,  -1.777402e-01,   3.864688e+01
  -2.601101e+01,   3.459721e+01,  -8.145330e-01,   2.715615e+01,   1.601637e+01,  -1.412678e+01,  -5.892283e+01,   3.591035e+01,   5.917697e+00,   3.976949e+01,   2.914281e+01,  -1.865891e-01,   3.865000e+01
  -2.592599e+01,   3.464698e+01,  -8.586773e-01,   2.725671e+01,   1.583768e+01,  -1.412557e+01,  -5.879828e+01,   3.600099e+01,   5.917101e+00,   3.994327e+01,   2.886995e+01,  -1.954368e-01,   3.865313e+01
  -2.584065e+01,   3.469619e+01,  -9.028177e-01,   2.735598e+01,   1.565826e+01,  -1.412429e+01,  -5.867319e+01,   3.609078e+01,   5.916476e+00,   4.011508e+01,   2.859585e+01,  -2.042831e-01,   3.865625e+01
  -2.575501e+01,   3.474484e+01,  -9.469541e-01,   2.745397e+01,   1.547814e+01,  -1.412295e+01,  -5.854756e+01,   3.617972e+01,   5.915824e+00,   4.028493e+01,   2.832054e+01,  -2.131281e-01,   3.865938e+01
  -2.566907e+01,   3.479293e+01,  -9.910861e-01,   2.755066e+01,   1.529733e+01,  -1.412154e+01,  -5.842141e+01,   3.626779e+01,   5.915144e+00,   4.045279e+01,   2.804403e+01,  -2.219715e-01,   3.866250e+01
  -2.558282e+01,   3.484045e+01,  -1.035214e+00,   2.764605e+01,   1.511583e+01,  -1.412007e+01,  -5.829473e+01,   3.635499e+01,   5.914436e+00,   4.061866e+01,   2.776633e+01,  -2.308136e-01,   3.866563e+01
  -2.549628e+01,   3.488740e+01,  -1.079336e+00,   2.774014e+01,   1.493365e+01,  -1.411853e+01,  -5.816754e+01,   3.644133e+01,   5.913701e+00,   4.078253e+01,   2.748745e+01,  -2.396540e-01,   3.866875e+01
  -2.540945e+01,   3.493378e+01,  -1.123454e+00,   2.783293e+01,   1.475080e+01,  -1.411693e+01,  -5.803984e+01,   3.652679e+01,   5.912939e+00,   4.094439e+01,   2.720741e+01,  -2.484930e-01,   3.867188e+01
  -2.532233e+01,   3.497959e+01,  -1.167567e+00,   2.792440e+01,   1.456729e+01,  -1.411525e+01,  -5.791164e+01,   3.661137e+01,   5.912148e+00,   4.110424e+01,   2.692622e+01,  -2.573303e-01,   3.867500e+01
  -2.523492e+01,   3.502483e+01,  -1.211675e+00,   2.801455e+01,   1.438314e+01,  -1.411352e+01,  -5.778294e+01,   3.669507e+01,   5.911330e+00,   4.126206e+01,   2.664391e+01,  -2.661659e-01,   3.867813e+01
  -2.514724e+01,   3.506949e+01,  -1.255777e+00,   2.810338e+01,   1.419834e+01,  -1.411171e+01,  -5.765376e+01,   3.677789e+01,   5.910485e+00,   4.141786e+01,   2.636047e+01,  -2.749999e-01,   3.868125e+01
  -2.505928e+01,   3.511357e+01,  -1.299873e+00,   2.819088e+01,   1.401292e+01,  -1.410985e+01,  -5.752408e+01,   3.685983e+01,   5.909612e+00,   4.157161e+01,   2.607594e+01,  -2.838321e-01,   3.868438e+01
  -2.497105e+01,   3.515707e+01,  -1.343963e+00,   2.827706e+01,   1.382687e+01,  -1.410791e+01,  -5.739394e+01,   3.694087e+01,   5.908711e+00,   4.172331e+01,   2.579031e+01,  -2.926625e-01,   3.868750e+01
  -2.488255e+01,   3.519999e+01,  -1.388047e+00,   2.836189e+01,   1.364021e+01,  -1.410591e+01,  -5.726332e+01,   3.702101e+01,   5.907782e+00,   4.187296e+01,   2.550362e+01,  -3.014911e-01,   3.869063e+01
  -2.479379e+01,   3.524232e+01,  -1.432125e+00,   2.844539e+01,   1.345295e+01,  -1.410384e+01,  -5.713223e+01,   3.710026e+01,   5.906826e+00,   4.202055e+01,   2.521586e+01,  -3.103178e-01,   3.869375e+01
  -2.470476e+01,   3.528407e+01,  -1.476196e+00,   2.852755e+01,   1.326510e+01,  -1.410171e+01,  -5.700069e+01,   3.717861e+01,   5.905843e+00,   4.216607e+01,   2.492706e+01,  -3.191426e-01,   3.869688e+01
  -2.461549e+01,   3.532522e+01,  -1.520261e+00,   2.860835e+01,   1.307667e+01,  -1.409952e+01,  -5.686870e+01,   3.725606e+01,   5.904832e+00,   4.230950e+01,   2.463724e+01,  -3.279654e-01,   3.870000e+01
  -2.452596e+01,   3.536579e+01,  -1.564318e+00,   2.868780e+01,   1.288766e+01,  -1.409725e+01,  -5.673626e+01,   3.733259e+01,   5.903793e+00,   4.245085e+01,   2.434640e+01,  -3.367863e-01,   3.870312e+01
  -2.443619e+01,   3.540577e+01,  -1.608368e+00,   2.876590e+01,   1.269809e+01,  -1.409492e+01,  -5.660338e+01,   3.740822e+01,   5.902727e+00,   4.259011e+01,   2.405456e+01,  -3.456050e-01,   3.870625e+01
  -2.434618e+01,   3.544516e+01,  -1.652411e+00,   2.884264e+01,   1.250797e+01,  -1.409253e+01,  -5.647007e+01,   3.748293e+01,   5.901633e+00,   4.272727e+01,   2.376174e+01,  -3.544217e-01,   3.870938e+01
  -2.425593e+01,   3.548395e+01,  -1.696447e+00,   2.891801e+01,   1.231730e+01,  -1.409007e+01,  -5.633634e+01,   3.755673e+01,   5.900512e+00,   4.286232e+01,   2.346795e+01,  -3.632363e-01,   3.871250e+01
  -2.416544e+01,   3.552214e+01,  -1.740474e+00,   2.899201e+01,   1.212610e+01,  -1.408754e+01,  -5.620218e+01,   3.762961e+01,   5.899363e+00,   4.299526e+01,   2.317321e+01,  -3.720486e-01,   3.871563e+01
  -2.407473e+01,   3.555973e+01,  -1.784494e+00,   2.906464e+01,   1.193438e+01,  -1.408495e+01,  -5.606762e+01,   3.770156e+01,   5.898186e+00,   4.312608e+01,   2.287753e+01,  -3.808587e-01,   3.871875e+01
  -2.398379e+01,   3.559673e+01,  -1.828505e+00,   2.913590e+01,   1.174215e+01,  -1.408229e+01,  -5.593265e+01,   3.777259e+01,   5.896983e+00,   4.325477e+01,   2.258093e+01,  -3.896666e-01,   3.872188e+01
  -2.389263e+01,   3.563312e+01,  -1.872508e+00,   2.920577e+01,   1.154941e+01,  -1.407957e+01,  -5.579728e+01,   3.784269e+01,   5.895751e+00,   4.338133e+01,   2.228342e+01,  -3.984722e-01,   3.872500e+01
  -2.380125e+01,   3.566891e+01,  -1.916502e+00,   2.927426e+01,   1.135617e+01,  -1.407678e+01,  -5.566152e+01,   3.791186e+01,   5.894492e+00,   4.350574e+01,   2.198502e+01,  -4.072754e-01,   3.872813e+01
  -2.370967e+01,   3.570410e+01,  -1.960488e+00,   2.934137e+01,   1.116246e+01,  -1.407392e+01,  -5.552537e+01,   3.798010e+01,   5.893206e+00,   4.362801e+01,   2.168574e+01,  -4.160761e-01,   3.873125e+01
  -2.361787e+01,   3.573868e+01,  -2.004464e+00,   2.940708e+01,   1.096827e+01,  -1.407100e+01,  -5.538884e+01,   3.804740e+01,   5.891892e+00,   4.374813e+01,   2.138561e+01,  -4.248745e-01,   3.873438e+01
  -2.352587e+01,   3.577265e+01,  -2.048431e+00,   2.947140e+01,   1.077361e+01,  -1.406802e+01,  -5.525195e+01,   3.811376e+01,   5.890550e+00,   4.386609e+01,   2.108463e+01,  -4.336703e-01,   3.873750e+01
  -2.343368e+01,   3.580601e+01,  -2.092389e+00,   2.953433e+01,   1.057850e+01,  -1.406496e+01,  -5.511468e+01,   3.817917e+01,   5.889181e+00,   4.398188e+01,   2.078281e+01,  -4.424637e-01,   3.874063e+01
  -2.334129e+01,   3.583876e+01,  -2.136337e+00,   2.959585e+01,   1.038295e+01,  -1.406185e+01,  -5.497706e+01,   3.824365e+01,   5.887785e+00,   4.409550e+01,   2.048019e+01,  -4.512544e-01,   3.874375e+01
  -2.324871e+01,   3.587090e+01,  -2.180276e+00,   2.965598e+01,   1.018697e+01,  -1.405866e+01,  -5.483909e+01,   3.830717e+01,   5.886361e+00,   4.420694e+01,   2.017676e+01,  -4.600425e-01,   3.874688e+01
  -2.315594e+01,   3.590243e+01,  -2.224204e+00,   2.971469e+01,   9.990556e+00,  -1.405542e+01,  -5.470077e+01,   3.836975e+01,   5.884909e+00,   4.431621e+01,   1.987256e+01,  -4.688280e-01,   3.875000e+01
  -2.306299e+01,   3.593334e+01,  -2.268122e+00,   2.977200e+01,   9.793734e+00,  -1.405210e+01,  -5.456211e+01,   3.843138e+01,   5.883431e+00,   4.442328e+01,   1.956759e+01,  -4.776107e-01,   3.875313e+01
  -2.296986e+01,   3.596364e+01,  -2.312029e+00,   2.982789e+01,   9.596509e+00,  -1.404872e+01,  -5.442313e+01,   3.849205e+01,   5.881924e+00,   4.452816e+01,   1.926186e+01,  -4.863907e-01,   3.875625e+01
  -2.287657e+01,   3.599332e+01,  -2.355926e+00,   2.988237e+01,   9.398890e+00,  -1.404528e+01,  -5.428382e+01,   3.855176e+01,   5.880391e+00,   4.463084e+01,   1.895540e+01,  -4.951679e-01,   3.875938e+01
  -2.278310e+01,   3.602238e+01,  -2.399812e+00,   2.993543e+01,   9.200889e+00,  -1.404177e+01,  -5.414419e+01,   3.861052e+01,   5.878830e+00,   4.473132e+01,   1.864822e+01,  -5.039423e-01,   3.876250e+01
  -2.268947e+01,   3.605083e+01,  -2.443687e+00,   2.998707e+01,   9.002515e+00,  -1.403819e+01,  -5.400425e+01,   3.866831e+01,   5.877241e+00,   4.482959e+01,   1.834034e+01,  -5.127138e-01,   3.876562e+01
  -2.259568e+01,   3.607865e+01,  -2.487551e+00,   3.003729e+01,   8.803779e+00,  -1.403455e+01,  -5.386400e+01,   3.872515e+01,   5.875625e+00,   4.492564e+01,   1.803177e+01,  -5.214823e-01,   3.876875e+01
  -2.250174e+01,   3.610585e+01,  -2.531403e+00,   3.008608e+01,   8.604691e+00,  -1.403084e+01,  -5.372346e+01,   3.878101e+01,   5.873982e+00,   4.501947e+01,   1.772253e+01,  -5.302479e-01,   3.877188e+01
  -2.240765e+01,   3.613243e+01,  -2.575244e+00,   3.013344e+01,   8.405260e+00,  -1.402707e+01,  -5.358264e+01,   3.883591e+01,   5.872311e+00,   4.511108e+01,   1.741263e+01,  -5.390104e-01,   3.877500e+01
  -2.231341e+01,   3.615838e+01,  -2.619072e+00,   3.017938e+01,   8.205499e+00,  -1.402323e+01,  -5.344152e+01,   3.888984e+01,   5.870613e+00,   4.520047e+01,   1.710209e+01,  -5.477699e-01,   3.877813e+01
  -2.221903e+01,   3.618371e+01,  -2.662889e+00,   3.022387e+01,   8.005416e+00,  -1.401933e+01,  -5.330013e+01,   3.894280e+01,   5.868888e+00,   4.528761e+01,   1.679093e+01,  -5.565263e-01,   3.878125e+01
  -2.212451e+01,   3.620842e+01,  -2.706693e+00,   3.026694e+01,   7.805022e+00,  -1.401536e+01,  -5.315848e+01,   3.899478e+01,   5.867135e+00,   4.537253e+01,   1.647916e+01,  -5.652796e-01,   3.878438e+01
  -2.202986e+01,   3.623249e+01,  -2.750485e+00,   3.030856e+01,   7.604328e+00,  -1.401133e+01,  -5.301656e+01,   3.904579e+01,   5.865355e+00,   4.545519e+01,   1.616680e+01,  -5.740296e-01,   3.878750e+01
  -2.193508e+01,   3.625594e+01,  -2.794264e+00,   3.034875e+01,   7.403343e+00,  -1.400723e+01,  -5.287439e+01,   3.909582e+01,   5.863547e+00,   4.553562e+01,   1.585386e+01,  -5.827764e-01,   3.879063e+01
  -2.184018e+01,   3.627876e+01,  -2.838030e+00,   3.038750e+01,   7.202079e+00,  -1.400307e+01,  -5.273196e+01,   3.914488e+01,   5.861712e+00,   4.561379e+01,   1.554037e+01,  -5.915199e-01,   3.879375e+01
  -2.174516e+01,   3.630096e+01,  -2.881783e+00,   3.042480e+01,   7.000545e+00,  -1.399884e+01,  -5.258930e+01,   3.919295e+01,   5.859850e+00,   4.568971e+01,   1.522633e+01,  -6.002602e-01,   3.879688e+01
  -2.165003e+01,   3.632252e+01,  -2.925523e+00,   3.046065e+01,   6.798752e+00,  -1.399454e+01,  -5.244641e+01,   3.924004e+01,   5.857961e+00,   4.576337e+01,   1.491176e+01,  -6.089970e-01,   3.880000e+01
  -2.155479e+01,   3.634345e+01,  -2.969249e+00,   3.049506e+01,   6.596710e+00,  -1.399018e+01,  -5.230328e+01,   3.928615e+01,   5.856044e+00,   4.583477e+01,   1.459669e+01,  -6.177304e-01,   3.880313e+01
  -2.145944e+01,   3.636375e+01,  -3.012961e+00,   3.052802e+01,   6.394430e+00,  -1.398576e+01,  -5.215994e+01,   3.933127e+01,   5.854100e+00,   4.590390e+01,   1.428112e+01,  -6.264604e-01,   3.880625e+01
  -2.136399e+01,   3.638341e+01,  -3.056660e+00,   3.055953e+01,   6.191922e+00,  -1.398127e+01,  -5.201639e+01,   3.937541e+01,   5.852128e+00,   4.597077e+01,   1.396507e+01,  -6.351869e-01,   3.880938e+01
  -2.126844e+01,   3.640245e+01,  -3.100344e+00,   3.058959e+01,   5.989197e+00,  -1.397671e+01,  -5.187263e+01,   3.941855e+01,   5.850130e+00,   4.603536e+01,   1.364856e+01,  -6.439098e-01,   3.881250e+01
  -2.117280e+01,   3.642085e+01,  -3.144014e+00,   3.061819e+01,   5.786265e+00,  -1.397209e+01,  -5.172867e+01,   3.946071e+01,   5.848104e+00,   4.609768e+01,   1.333161e+01,  -6.526291e-01,   3.881563e+01
  -2.107708e+01,   3.643861e+01,  -3.187670e+00,   3.064533e+01,   5.583137e+00,  -1.396741e+01,  -5.158452e+01,   3.950187e+01,   5.846051e+00,   4.615772e+01,   1.301423e+01,  -6.613448e-01,   3.881875e+01
  -2.098127e+01,   3.645574e+01,  -3.231310e+00,   3.067102e+01,   5.379823e+00,  -1.396266e+01,  -5.144018e+01,   3.954205e+01,   5.843971e+00,   4.621547e+01,   1.269643e+01,  -6.700569e-01,   3.882188e+01
  -2.088539e+01,   3.647223e+01,  -3.274936e+00,   3.069526e+01,   5.176333e+00,  -1.395784e+01,  -5.129567e+01,   3.958123e+01,   5.841863e+00,   4.627095e+01,   1.237824e+01,  -6.787652e-01,   3.882500e+01
  -2.078943e+01,   3.648809e+01,  -3.318547e+00,   3.071803e+01,   4.972678e+00,  -1.395296e+01,  -5.115099e+01,   3.961941e+01,   5.839728e+00,   4.632413e+01,   1.205967e+01,  -6.874698e-01,   3.882812e+01
  -2.069340e+01,   3.650331e+01,  -3.362142e+00,   3.073934e+01,   4.768869e+00,  -1.394802e+01,  -5.100615e+01,   3.965660e+01,   5.837566e+00,   4.637503e+01,   1.174074e+01,  -6.961705e-01,   3.883125e+01
  -2.059731e+01,   3.651790e+01,  -3.405722e+00,   3.075919e+01,   4.564916e+00,  -1.394301e+01,  -5.086115e+01,   3.969279e+01,   5.835377e+00,   4.642363e+01,   1.142146e+01,  -7.048674e-01,   3.883438e+01
  -2.050116e+01,   3.653184e+01,  -3.449286e+00,   3.077758e+01,   4.360830e+00,  -1.393793e+01,  -5.071600e+01,   3.972798e+01,   5.833161e+00,   4.646994e+01,   1.110185e+01,  -7.135604e-01,   3.883750e+01
  -2.040495e+01,   3.654515e+01,  -3.492834e+00,   3.079450e+01,   4.156621e+00,  -1.393279e+01,  -5.057072e+01,   3.976218e+01,   5.830918e+00,   4.651395e+01,   1.078192e+01,  -7.222495e-01,   3.884063e+01
