x[μm], y[μm], z[μm], t[μm]
   2.313125e+01,  -1.707761e+01,  -1.354987e+00,   2.362500e+00
   2.285990e+01,  -1.687838e+01,  -1.527932e+00,   2.375000e+00
   2.259552e+01,  -1.667172e+01,  -1.700762e+00,   2.387500e+00
   2.233832e+01,  -1.645784e+01,  -1.873464e+00,   2.400000e+00
   2.208850e+01,  -1.623695e+01,  -2.046026e+00,   2.412500e+00
   2.184626e+01,  -1.600926e+01,  -2.218434e+00,   2.425000e+00
   2.161180e+01,  -1.577501e+01,  -2.390675e+00,   2.437500e+00
   2.138529e+01,  -1.553440e+01,  -2.562736e+00,   2.450000e+00
   2.116692e+01,  -1.528769e+01,  -2.734605e+00,   2.462500e+00
   2.095687e+01,  -1.503510e+01,  -2.906268e+00,   2.475000e+00
   2.075528e+01,  -1.477688e+01,  -3.077713e+00,   2.487500e+00
   2.056234e+01,  -1.451328e+01,  -3.248926e+00,   2.500000e+00
   2.037817e+01,  -1.424455e+01,  -3.419895e+00,   2.512500e+00
   2.020294e+01,  -1.397094e+01,  -3.590607e+00,   2.525000e+00
   2.003676e+01,  -1.369272e+01,  -3.761049e+00,   2.537500e+00
   1.987978e+01,  -1.341016e+01,  -3.931209e+00,   2.550000e+00
   1.973212e+01,  -1.312351e+01,  -4.101073e+00,   2.562500e+00
   1.959388e+01,  -1.283305e+01,  -4.270629e+00,   2.575000e+00
   1.946517e+01,  -1.253906e+01,  -4.439863e+00,   2.587500e+00
   1.934610e+01,  -1.224181e+01,  -4.608764e+00,   2.600000e+00
   1.923674e+01,  -1.194158e+01,  -4.777319e+00,   2.612500e+00
   1.913718e+01,  -1.163866e+01,  -4.945515e+00,   2.625000e+00
   1.904750e+01,  -1.133333e+01,  -5.113338e+00,   2.637500e+00
   1.896776e+01,  -1.102587e+01,  -5.280778e+00,   2.650000e+00
   1.889801e+01,  -1.071658e+01,  -5.447820e+00,   2.662500e+00
   1.883830e+01,  -1.040574e+01,  -5.614453e+00,   2.675000e+00
   1.878868e+01,  -1.009364e+01,  -5.780664e+00,   2.687500e+00
   1.874917e+01,  -9.780590e+00,  -5.946441e+00,   2.700000e+00
   1.871980e+01,  -9.466866e+00,  -6.111771e+00,   2.712500e+00
   1.870058e+01,  -9.152767e+00,  -6.276641e+00,   2.725000e+00
   1.869152e+01,  -8.838586e+00,  -6.441039e+00,   2.737500e+00
   1.869261e+01,  -8.524617e+00,  -6.604953e+00,   2.750000e+00
   1.870385e+01,  -8.211155e+00,  -6.768371e+00,   2.762500e+00
   1.872522e+01,  -7.898492e+00,  -6.931280e+00,   2.775000e+00
   1.875669e+01,  -7.586921e+00,  -7.093668e+00,   2.787500e+00
   1.879821e+01,  -7.276733e+00,  -7.255523e+00,   2.800000e+00
   1.884976e+01,  -6.968220e+00,  -7.416832e+00,   2.812500e+00
   1.891127e+01,  -6.661671e+00,  -7.577584e+00,   2.825000e+00
   1.898269e+01,  -6.357372e+00,  -7.737767e+00,   2.837500e+00
   1.906394e+01,  -6.055610e+00,  -7.897367e+00,   2.850000e+00
   1.915494e+01,  -5.756667e+00,  -8.056375e+00,   2.862500e+00
   1.925562e+01,  -5.460826e+00,  -8.214776e+00,   2.875000e+00
   1.936588e+01,  -5.168365e+00,  -8.372560e+00,   2.887500e+00
   1.948561e+01,  -4.879560e+00,  -8.529715e+00,   2.900000e+00
   1.961471e+01,  -4.594682e+00,  -8.686229e+00,   2.912500e+00
   1.975305e+01,  -4.314002e+00,  -8.842090e+00,   2.925000e+00
   1.990052e+01,  -4.037786e+00,  -8.997286e+00,   2.937500e+00
   2.005698e+01,  -3.766296e+00,  -9.151806e+00,   2.950000e+00
   2.022230e+01,  -3.499790e+00,  -9.305638e+00,   2.962500e+00
   2.039631e+01,  -3.238523e+00,  -9.458770e+00,   2.975000e+00
   2.057887e+01,  -2.982744e+00,  -9.611192e+00,   2.987500e+00
   2.076982e+01,  -2.732698e+00,  -9.762891e+00,   3.000000e+00
   2.096899e+01,  -2.488626e+00,  -9.913856e+00,   3.012500e+00
   2.117620e+01,  -2.250763e+00,  -1.006408e+01,   3.025000e+00
   2.139126e+01,  -2.019341e+00,  -1.021354e+01,   3.037500e+00
   2.161400e+01,  -1.794583e+00,  -1.036224e+01,   3.050000e+00
   2.184421e+01,  -1.576709e+00,  -1.051015e+01,   3.062500e+00
   2.208169e+01,  -1.365933e+00,  -1.065728e+01,   3.075000e+00
   2.232624e+01,  -1.162464e+00,  -1.080361e+01,   3.087500e+00
   2.257763e+01,  -9.665013e-01,  -1.094912e+01,   3.100000e+00
   2.283566e+01,  -7.782421e-01,  -1.109381e+01,   3.112500e+00
   2.310010e+01,  -5.978752e-01,  -1.123767e+01,   3.125000e+00
   2.337071e+01,  -4.255831e-01,  -1.138068e+01,   3.137500e+00
   2.364726e+01,  -2.615417e-01,  -1.152284e+01,   3.150000e+00
   2.392951e+01,  -1.059201e-01,  -1.166413e+01,   3.162500e+00
   2.421721e+01,   4.111988e-02,  -1.180454e+01,   3.175000e+00
   2.451012e+01,   1.794232e-01,  -1.194407e+01,   3.187500e+00
   2.480798e+01,   3.088422e-01,  -1.208270e+01,   3.200000e+00
   2.511053e+01,   4.292368e-01,  -1.222042e+01,   3.212500e+00
   2.541751e+01,   5.404740e-01,  -1.235722e+01,   3.225000e+00
   2.572865e+01,   6.424289e-01,  -1.249309e+01,   3.237500e+00
   2.604369e+01,   7.349838e-01,  -1.262803e+01,   3.250000e+00
   2.636235e+01,   8.180293e-01,  -1.276201e+01,   3.262500e+00
   2.668436e+01,   8.914635e-01,  -1.289504e+01,   3.275000e+00
   2.700943e+01,   9.551927e-01,  -1.302710e+01,   3.287500e+00
   2.733729e+01,   1.009131e+00,  -1.315817e+01,   3.300000e+00
   2.766766e+01,   1.053201e+00,  -1.328826e+01,   3.312500e+00
   2.800024e+01,   1.087334e+00,  -1.341735e+01,   3.325000e+00
   2.833475e+01,   1.111468e+00,  -1.354543e+01,   3.337500e+00
   2.867089e+01,   1.125550e+00,  -1.367250e+01,   3.350000e+00
   2.900839e+01,   1.129536e+00,  -1.379853e+01,   3.362500e+00
   2.934695e+01,   1.123391e+00,  -1.392353e+01,   3.375000e+00
   2.968627e+01,   1.107085e+00,  -1.404748e+01,   3.387500e+00
   3.002606e+01,   1.080600e+00,  -1.417038e+01,   3.400000e+00
   3.036604e+01,   1.043926e+00,  -1.429221e+01,   3.412500e+00
   3.070589e+01,   9.970593e-01,  -1.441296e+01,   3.425000e+00
   3.104534e+01,   9.400068e-01,  -1.453264e+01,   3.437500e+00
   3.138408e+01,   8.727830e-01,  -1.465122e+01,   3.450000e+00
   3.172182e+01,   7.954109e-01,  -1.476869e+01,   3.462500e+00
   3.205828e+01,   7.079220e-01,  -1.488506e+01,   3.475000e+00
   3.239316e+01,   6.103563e-01,  -1.500031e+01,   3.487500e+00
   3.272616e+01,   5.027619e-01,  -1.511444e+01,   3.500000e+00
   3.305701e+01,   3.851955e-01,  -1.522742e+01,   3.512500e+00
   3.338541e+01,   2.577218e-01,  -1.533927e+01,   3.525000e+00
   3.371108e+01,   1.204141e-01,  -1.544995e+01,   3.537500e+00
   3.403374e+01,  -2.664638e-02,  -1.555948e+01,   3.550000e+00
   3.435311e+01,  -1.833703e-01,  -1.566784e+01,   3.562500e+00
   3.466891e+01,  -3.496603e-01,  -1.577502e+01,   3.575000e+00
   3.498086e+01,  -5.254111e-01,  -1.588102e+01,   3.587500e+00
   3.528870e+01,  -7.105093e-01,  -1.598582e+01,   3.600000e+00
   3.559215e+01,  -9.048340e-01,  -1.608942e+01,   3.612500e+00
   3.589095e+01,  -1.108257e+00,  -1.619181e+01,   3.625000e+00
