z[μm], t[μm]
  -2.132250e+00,   2.418750e+00
  -2.175347e+00,   2.421875e+00
  -2.218434e+00,   2.425000e+00
  -2.261510e+00,   2.428125e+00
  -2.304576e+00,   2.431250e+00
  -2.347631e+00,   2.434375e+00
  -2.390675e+00,   2.437500e+00
  -2.433707e+00,   2.440625e+00
  -2.476729e+00,   2.443750e+00
  -2.519738e+00,   2.446875e+00
  -2.562736e+00,   2.450000e+00
  -2.605722e+00,   2.453125e+00
  -2.648695e+00,   2.456250e+00
  -2.691656e+00,   2.459375e+00
  -2.734605e+00,   2.462500e+00
  -2.777540e+00,   2.465625e+00
  -2.820463e+00,   2.468750e+00
  -2.863372e+00,   2.471875e+00
  -2.906268e+00,   2.475000e+00
  -2.949150e+00,   2.478125e+00
  -2.992018e+00,   2.481250e+00
  -3.034873e+00,   2.484375e+00
  -3.077713e+00,   2.487500e+00
  -3.120538e+00,   2.490625e+00
  -3.163349e+00,   2.493750e+00
  -3.206145e+00,   2.496875e+00
  -3.248926e+00,   2.500000e+00
  -3.291692e+00,   2.503125e+00
  -3.334442e+00,   2.506250e+00
  -3.377176e+00,   2.509375e+00
  -3.419895e+00,   2.512500e+00
  -3.462598e+00,   2.515625e+00
  -3.505284e+00,   2.518750e+00
  -3.547954e+00,   2.521875e+00
  -3.590607e+00,   2.525000e+00
  -3.633244e+00,   2.528125e+00
  -3.675863e+00,   2.531250e+00
  -3.718465e+00,   2.534375e+00
  -3.761049e+00,   2.537500e+00
  -3.803616e+00,   2.540625e+00
  -3.846165e+00,   2.543750e+00
  -3.888696e+00,   2.546875e+00
  -3.931209e+00,   2.550000e+00
  -3.973703e+00,   2.553125e+00
  -4.016179e+00,   2.556250e+00
  -4.058635e+00,   2.559375e+00
  -4.101073e+00,   2.562500e+00
  -4.143491e+00,   2.565625e+00
  -4.185890e+00,   2.568750e+00
  -4.228269e+00,   2.571875e+00
  -4.270629e+00,   2.575000e+00
  -4.312968e+00,   2.578125e+00
  -4.355287e+00,   2.581250e+00
  -4.397586e+00,   2.584375e+00
  -4.439863e+00,   2.587500e+00
  -4.482121e+00,   2.590625e+00
  -4.524356e+00,   2.593750e+00
  -4.566571e+00,   2.596875e+00
  -4.608764e+00,   2.600000e+00
  -4.650936e+00,   2.603125e+00
  -4.693086e+00,   2.606250e+00
  -4.735214e+00,   2.609375e+00
  -4.777319e+00,   2.612500e+00
  -4.819402e+00,   2.615625e+00
  -4.861463e+00,   2.618750e+00
  -4.903500e+00,   2.621875e+00
  -4.945515e+00,   2.625000e+00
  -4.987506e+00,   2.628125e+00
  -5.029474e+00,   2.631250e+00
  -5.071418e+00,   2.634375e+00
  -5.113338e+00,   2.637500e+00
  -5.155235e+00,   2.640625e+00
  -5.197107e+00,   2.643750e+00
  -5.238955e+00,   2.646875e+00
  -5.280778e+00,   2.650000e+00
  -5.322576e+00,   2.653125e+00
  -5.364350e+00,   2.656250e+00
  -5.406098e+00,   2.659375e+00
  -5.447820e+00,   2.662500e+00
  -5.489518e+00,   2.665625e+00
  -5.531189e+00,   2.668750e+00
  -5.572834e+00,   2.671875e+00
  -5.614453e+00,   2.675000e+00
  -5.656046e+00,   2.678125e+00
  -5.697612e+00,   2.681250e+00
  -5.739152e+00,   2.684375e+00
  -5.780664e+00,   2.687500e+00
  -5.822150e+00,   2.690625e+00
  -5.863608e+00,   2.693750e+00
  -5.905038e+00,   2.696875e+00
  -5.946441e+00,   2.700000e+00
  -5.987816e+00,   2.703125e+00
  -6.029162e+00,   2.706250e+00
  -6.070481e+00,   2.709375e+00
  -6.111771e+00,   2.712500e+00
  -6.153032e+00,   2.715625e+00
  -6.194264e+00,   2.718750e+00
  -6.235467e+00,   2.721875e+00
  -6.276641e+00,   2.725000e+00
  -6.317785e+00,   2.728125e+00
  -6.358900e+00,   2.731250e+00
  -6.399984e+00,   2.734375e+00
  -6.441039e+00,   2.737500e+00
  -6.482063e+00,   2.740625e+00
  -6.523057e+00,   2.743750e+00
  -6.564021e+00,   2.746875e+00
  -6.604953e+00,   2.750000e+00
  -6.645855e+00,   2.753125e+00
  -6.686725e+00,   2.756250e+00
  -6.727564e+00,   2.759375e+00
  -6.768371e+00,   2.762500e+00
  -6.809146e+00,   2.765625e+00
  -6.849890e+00,   2.768750e+00
  -6.890601e+00,   2.771875e+00
  -6.931280e+00,   2.775000e+00
  -6.971926e+00,   2.778125e+00
  -7.012540e+00,   2.781250e+00
  -7.053121e+00,   2.784375e+00
  -7.093668e+00,   2.787500e+00
  -7.134182e+00,   2.790625e+00
  -7.174663e+00,   2.793750e+00
  -7.215110e+00,   2.796875e+00
  -7.255523e+00,   2.800000e+00
  -7.295902e+00,   2.803125e+00
  -7.336246e+00,   2.806250e+00
  -7.376557e+00,   2.809375e+00
  -7.416832e+00,   2.812500e+00
  -7.457073e+00,   2.815625e+00
  -7.497279e+00,   2.818750e+00
  -7.537449e+00,   2.821875e+00
  -7.577584e+00,   2.825000e+00
  -7.617684e+00,   2.828125e+00
  -7.657747e+00,   2.831250e+00
  -7.697775e+00,   2.834375e+00
  -7.737767e+00,   2.837500e+00
  -7.777722e+00,   2.840625e+00
  -7.817640e+00,   2.843750e+00
  -7.857522e+00,   2.846875e+00
  -7.897367e+00,   2.850000e+00
  -7.937175e+00,   2.853125e+00
  -7.976946e+00,   2.856250e+00
  -8.016679e+00,   2.859375e+00
  -8.056375e+00,   2.862500e+00
  -8.096032e+00,   2.865625e+00
  -8.135652e+00,   2.868750e+00
  -8.175233e+00,   2.871875e+00
  -8.214776e+00,   2.875000e+00
  -8.254281e+00,   2.878125e+00
  -8.293746e+00,   2.881250e+00
  -8.333173e+00,   2.884375e+00
  -8.372560e+00,   2.887500e+00
  -8.411908e+00,   2.890625e+00
  -8.451217e+00,   2.893750e+00
  -8.490486e+00,   2.896875e+00
  -8.529715e+00,   2.900000e+00
  -8.568904e+00,   2.903125e+00
  -8.608053e+00,   2.906250e+00
  -8.647161e+00,   2.909375e+00
  -8.686229e+00,   2.912500e+00
  -8.725256e+00,   2.915625e+00
  -8.764242e+00,   2.918750e+00
  -8.803186e+00,   2.921875e+00
  -8.842090e+00,   2.925000e+00
  -8.880951e+00,   2.928125e+00
  -8.919771e+00,   2.931250e+00
  -8.958550e+00,   2.934375e+00
  -8.997286e+00,   2.937500e+00
  -9.035980e+00,   2.940625e+00
  -9.074631e+00,   2.943750e+00
  -9.113240e+00,   2.946875e+00
  -9.151806e+00,   2.950000e+00
  -9.190329e+00,   2.953125e+00
  -9.228808e+00,   2.956250e+00
  -9.267245e+00,   2.959375e+00
  -9.305638e+00,   2.962500e+00
  -9.343987e+00,   2.965625e+00
  -9.382292e+00,   2.968750e+00
  -9.420553e+00,   2.971875e+00
  -9.458770e+00,   2.975000e+00
  -9.496943e+00,   2.978125e+00
  -9.535070e+00,   2.981250e+00
  -9.573153e+00,   2.984375e+00
  -9.611192e+00,   2.987500e+00
  -9.649185e+00,   2.990625e+00
  -9.687132e+00,   2.993750e+00
  -9.725034e+00,   2.996875e+00
  -9.762891e+00,   3.000000e+00
  -9.800701e+00,   3.003125e+00
  -9.838466e+00,   3.006250e+00
  -9.876184e+00,   3.009375e+00
  -9.913856e+00,   3.012500e+00
  -9.951481e+00,   3.015625e+00
  -9.989060e+00,   3.018750e+00
  -1.002659e+01,   3.021875e+00
  -1.006408e+01,   3.025000e+00
  -1.010151e+01,   3.028125e+00
  -1.013890e+01,   3.031250e+00
  -1.017625e+01,   3.034375e+00
  -1.021354e+01,   3.037500e+00
  -1.025079e+01,   3.040625e+00
  -1.028798e+01,   3.043750e+00
  -1.032513e+01,   3.046875e+00
  -1.036224e+01,   3.050000e+00
  -1.039929e+01,   3.053125e+00
  -1.043629e+01,   3.056250e+00
  -1.047325e+01,   3.059375e+00
  -1.051015e+01,   3.062500e+00
  -1.054701e+01,   3.065625e+00
  -1.058382e+01,   3.068750e+00
  -1.062057e+01,   3.071875e+00
  -1.065728e+01,   3.075000e+00
  -1.069394e+01,   3.078125e+00
  -1.073054e+01,   3.081250e+00
  -1.076710e+01,   3.084375e+00
  -1.080361e+01,   3.087500e+00
  -1.084006e+01,   3.090625e+00
  -1.087646e+01,   3.093750e+00
  -1.091282e+01,   3.096875e+00
  -1.094912e+01,   3.100000e+00
  -1.098537e+01,   3.103125e+00
  -1.102157e+01,   3.106250e+00
  -1.105772e+01,   3.109375e+00
  -1.109381e+01,   3.112500e+00
  -1.112985e+01,   3.115625e+00
  -1.116584e+01,   3.118750e+00
  -1.120178e+01,   3.121875e+00
  -1.123767e+01,   3.125000e+00
  -1.127350e+01,   3.128125e+00
  -1.130928e+01,   3.131250e+00
  -1.134501e+01,   3.134375e+00
  -1.138068e+01,   3.137500e+00
  -1.141630e+01,   3.140625e+00
  -1.145187e+01,   3.143750e+00
  -1.148738e+01,   3.146875e+00
  -1.152284e+01,   3.150000e+00
  -1.155824e+01,   3.153125e+00
  -1.159359e+01,   3.156250e+00
  -1.162889e+01,   3.159375e+00
  -1.166413e+01,   3.162500e+00
  -1.169931e+01,   3.165625e+00
  -1.173444e+01,   3.168750e+00
  -1.176952e+01,   3.171875e+00
  -1.180454e+01,   3.175000e+00
  -1.183951e+01,   3.178125e+00
  -1.187442e+01,   3.181250e+00
  -1.190927e+01,   3.184375e+00
  -1.194407e+01,   3.187500e+00
  -1.197881e+01,   3.190625e+00
  -1.201350e+01,   3.193750e+00
  -1.204812e+01,   3.196875e+00
  -1.208270e+01,   3.200000e+00
  -1.211721e+01,   3.203125e+00
  -1.215167e+01,   3.206250e+00
  -1.218607e+01,   3.209375e+00
  -1.222042e+01,   3.212500e+00
  -1.225471e+01,   3.215625e+00
  -1.228893e+01,   3.218750e+00
  -1.232311e+01,   3.221875e+00
  -1.235722e+01,   3.225000e+00
  -1.239128e+01,   3.228125e+00
  -1.242527e+01,   3.231250e+00
  -1.245921e+01,   3.234375e+00
  -1.249309e+01,   3.237500e+00
  -1.252692e+01,   3.240625e+00
  -1.256068e+01,   3.243750e+00
  -1.259438e+01,   3.246875e+00
  -1.262803e+01,   3.250000e+00
  -1.266161e+01,   3.253125e+00
  -1.269514e+01,   3.256250e+00
  -1.272861e+01,   3.259375e+00
  -1.276201e+01,   3.262500e+00
  -1.279536e+01,   3.265625e+00
  -1.282865e+01,   3.268750e+00
  -1.286187e+01,   3.271875e+00
  -1.289504e+01,   3.275000e+00
  -1.292814e+01,   3.278125e+00
  -1.296119e+01,   3.281250e+00
  -1.299417e+01,   3.284375e+00
  -1.302710e+01,   3.287500e+00
  -1.305996e+01,   3.290625e+00
  -1.309276e+01,   3.293750e+00
  -1.312550e+01,   3.296875e+00
  -1.315817e+01,   3.300000e+00
  -1.319079e+01,   3.303125e+00
  -1.322334e+01,   3.306250e+00
  -1.325583e+01,   3.309375e+00
  -1.328826e+01,   3.312500e+00
  -1.332063e+01,   3.315625e+00
  -1.335293e+01,   3.318750e+00
  -1.338517e+01,   3.321875e+00
  -1.341735e+01,   3.325000e+00
  -1.344947e+01,   3.328125e+00
  -1.348152e+01,   3.331250e+00
  -1.351351e+01,   3.334375e+00
  -1.354543e+01,   3.337500e+00
  -1.357729e+01,   3.340625e+00
  -1.360909e+01,   3.343750e+00
  -1.364083e+01,   3.346875e+00
  -1.367250e+01,   3.350000e+00
  -1.370410e+01,   3.353125e+00
  -1.373564e+01,   3.356250e+00
  -1.376712e+01,   3.359375e+00
  -1.379853e+01,   3.362500e+00
  -1.382988e+01,   3.365625e+00
  -1.386116e+01,   3.368750e+00
  -1.389238e+01,   3.371875e+00
  -1.392353e+01,   3.375000e+00
  -1.395461e+01,   3.378125e+00
  -1.398564e+01,   3.381250e+00
  -1.401659e+01,   3.384375e+00
  -1.404748e+01,   3.387500e+00
  -1.407830e+01,   3.390625e+00
  -1.410906e+01,   3.393750e+00
  -1.413975e+01,   3.396875e+00
  -1.417038e+01,   3.400000e+00
  -1.420093e+01,   3.403125e+00
  -1.423142e+01,   3.406250e+00
  -1.426185e+01,   3.409375e+00
  -1.429221e+01,   3.412500e+00
  -1.432250e+01,   3.415625e+00
  -1.435272e+01,   3.418750e+00
  -1.438287e+01,   3.421875e+00
  -1.441296e+01,   3.425000e+00
  -1.444298e+01,   3.428125e+00
  -1.447293e+01,   3.431250e+00
  -1.450282e+01,   3.434375e+00
  -1.453264e+01,   3.437500e+00
  -1.456238e+01,   3.440625e+00
  -1.459206e+01,   3.443750e+00
  -1.462167e+01,   3.446875e+00
  -1.465122e+01,   3.450000e+00
  -1.468069e+01,   3.453125e+00
  -1.471009e+01,   3.456250e+00
  -1.473943e+01,   3.459375e+00
  -1.476869e+01,   3.462500e+00
  -1.479789e+01,   3.465625e+00
  -1.482702e+01,   3.468750e+00
  -1.485608e+01,   3.471875e+00
  -1.488506e+01,   3.475000e+00
  -1.491398e+01,   3.478125e+00
  -1.494283e+01,   3.481250e+00
  -1.497161e+01,   3.484375e+00
  -1.500031e+01,   3.487500e+00
  -1.502895e+01,   3.490625e+00
  -1.505752e+01,   3.493750e+00
  -1.508601e+01,   3.496875e+00
  -1.511444e+01,   3.500000e+00
  -1.514279e+01,   3.503125e+00
  -1.517107e+01,   3.506250e+00
  -1.519928e+01,   3.509375e+00
  -1.522742e+01,   3.512500e+00
  -1.525549e+01,   3.515625e+00
  -1.528349e+01,   3.518750e+00
  -1.531141e+01,   3.521875e+00
  -1.533927e+01,   3.525000e+00
  -1.536705e+01,   3.528125e+00
  -1.539475e+01,   3.531250e+00
  -1.542239e+01,   3.534375e+00
  -1.544995e+01,   3.537500e+00
  -1.547745e+01,   3.540625e+00
  -1.550486e+01,   3.543750e+00
  -1.553221e+01,   3.546875e+00
  -1.555948e+01,   3.550000e+00
  -1.558668e+01,   3.553125e+00
  -1.561381e+01,   3.556250e+00
  -1.564086e+01,   3.559375e+00
  -1.566784e+01,   3.562500e+00
  -1.569475e+01,   3.565625e+00
  -1.572158e+01,   3.568750e+00
  -1.574834e+01,   3.571875e+00
  -1.577502e+01,   3.575000e+00
  -1.580163e+01,   3.578125e+00
  -1.582817e+01,   3.581250e+00
  -1.585463e+01,   3.584375e+00
  -1.588102e+01,   3.587500e+00
  -1.590733e+01,   3.590625e+00
  -1.593357e+01,   3.593750e+00
  -1.595973e+01,   3.596875e+00
  -1.598582e+01,   3.600000e+00
  -1.601183e+01,   3.603125e+00
  -1.603777e+01,   3.606250e+00
  -1.606363e+01,   3.609375e+00
  -1.608942e+01,   3.612500e+00
  -1.611513e+01,   3.615625e+00
  -1.614076e+01,   3.618750e+00
  -1.616632e+01,   3.621875e+00
  -1.619181e+01,   3.625000e+00
  -1.621722e+01,   3.628125e+00
  -1.624255e+01,   3.631250e+00
  -1.626780e+01,   3.634375e+00
  -1.629298e+01,   3.637500e+00
  -1.631808e+01,   3.640625e+00
  -1.634311e+01,   3.643750e+00
  -1.636806e+01,   3.646875e+00
  -1.639293e+01,   3.650000e+00
  -1.641772e+01,   3.653125e+00
  -1.644244e+01,   3.656250e+00
  -1.646708e+01,   3.659375e+00
  -1.649165e+01,   3.662500e+00
  -1.651613e+01,   3.665625e+00
  -1.654054e+01,   3.668750e+00
  -1.656487e+01,   3.671875e+00
  -1.658912e+01,   3.675000e+00
  -1.661330e+01,   3.678125e+00
  -1.663739e+01,   3.681250e+00
  -1.666141e+01,   3.684375e+00
  -1.668535e+01,   3.687500e+00
  -1.670921e+01,   3.690625e+00
  -1.673300e+01,   3.693750e+00
  -1.675670e+01,   3.696875e+00
  -1.678033e+01,   3.700000e+00
  -1.680387e+01,   3.703125e+00
  -1.682734e+01,   3.706250e+00
  -1.685073e+01,   3.709375e+00
  -1.687404e+01,   3.712500e+00
  -1.689727e+01,   3.715625e+00
  -1.692042e+01,   3.718750e+00
  -1.694350e+01,   3.721875e+00
  -1.696649e+01,   3.725000e+00
  -1.698940e+01,   3.728125e+00
  -1.701223e+01,   3.731250e+00
  -1.703499e+01,   3.734375e+00
  -1.705766e+01,   3.737500e+00
  -1.708025e+01,   3.740625e+00
  -1.710276e+01,   3.743750e+00
  -1.712520e+01,   3.746875e+00
  -1.714755e+01,   3.750000e+00
  -1.716982e+01,   3.753125e+00
  -1.719201e+01,   3.756250e+00
  -1.721412e+01,   3.759375e+00
  -1.723615e+01,   3.762500e+00
  -1.725809e+01,   3.765625e+00
  -1.727996e+01,   3.768750e+00
  -1.730175e+01,   3.771875e+00
  -1.732345e+01,   3.775000e+00
  -1.734507e+01,   3.778125e+00
  -1.736661e+01,   3.781250e+00
  -1.738807e+01,   3.784375e+00
  -1.740945e+01,   3.787500e+00
  -1.743075e+01,   3.790625e+00
  -1.745196e+01,   3.793750e+00
  -1.747310e+01,   3.796875e+00
  -1.749415e+01,   3.800000e+00
  -1.751511e+01,   3.803125e+00
  -1.753600e+01,   3.806250e+00
  -1.755680e+01,   3.809375e+00
  -1.757752e+01,   3.812500e+00
  -1.759816e+01,   3.815625e+00
  -1.761872e+01,   3.818750e+00
  -1.763919e+01,   3.821875e+00
  -1.765958e+01,   3.825000e+00
  -1.767989e+01,   3.828125e+00
  -1.770011e+01,   3.831250e+00
  -1.772025e+01,   3.834375e+00
  -1.774031e+01,   3.837500e+00
  -1.776029e+01,   3.840625e+00
  -1.778018e+01,   3.843750e+00
  -1.779998e+01,   3.846875e+00
  -1.781971e+01,   3.850000e+00
  -1.783935e+01,   3.853125e+00
  -1.785890e+01,   3.856250e+00
  -1.787838e+01,   3.859375e+00
  -1.789776e+01,   3.862500e+00
  -1.791707e+01,   3.865625e+00
  -1.793629e+01,   3.868750e+00
  -1.795542e+01,   3.871875e+00
  -1.797448e+01,   3.875000e+00
  -1.799344e+01,   3.878125e+00
  -1.801233e+01,   3.881250e+00
  -1.803112e+01,   3.884375e+00
  -1.804984e+01,   3.887500e+00
  -1.806846e+01,   3.890625e+00
  -1.808701e+01,   3.893750e+00
  -1.810547e+01,   3.896875e+00
  -1.812384e+01,   3.900000e+00
  -1.814213e+01,   3.903125e+00
  -1.816033e+01,   3.906250e+00
  -1.817845e+01,   3.909375e+00
  -1.819648e+01,   3.912500e+00
  -1.821443e+01,   3.915625e+00
  -1.823229e+01,   3.918750e+00
  -1.825007e+01,   3.921875e+00
  -1.826776e+01,   3.925000e+00
  -1.828536e+01,   3.928125e+00
  -1.830288e+01,   3.931250e+00
  -1.832031e+01,   3.934375e+00
  -1.833766e+01,   3.937500e+00
  -1.835492e+01,   3.940625e+00
  -1.837209e+01,   3.943750e+00
  -1.838918e+01,   3.946875e+00
  -1.840618e+01,   3.950000e+00
  -1.842309e+01,   3.953125e+00
  -1.843992e+01,   3.956250e+00
  -1.845666e+01,   3.959375e+00
  -1.847332e+01,   3.962500e+00
  -1.848989e+01,   3.965625e+00
  -1.850637e+01,   3.968750e+00
  -1.852276e+01,   3.971875e+00
  -1.853907e+01,   3.975000e+00
  -1.855529e+01,   3.978125e+00
  -1.857142e+01,   3.981250e+00
  -1.858747e+01,   3.984375e+00
  -1.860342e+01,   3.987500e+00
  -1.861930e+01,   3.990625e+00
  -1.863508e+01,   3.993750e+00
  -1.865077e+01,   3.996875e+00
  -1.866638e+01,   4.000000e+00
  -1.868190e+01,   4.003125e+00
  -1.869734e+01,   4.006250e+00
  -1.871268e+01,   4.009375e+00
  -1.872794e+01,   4.012500e+00
  -1.874311e+01,   4.015625e+00
  -1.875819e+01,   4.018750e+00
  -1.877318e+01,   4.021875e+00
  -1.878809e+01,   4.025000e+00
  -1.880290e+01,   4.028125e+00
  -1.881763e+01,   4.031250e+00
  -1.883227e+01,   4.034375e+00
  -1.884682e+01,   4.037500e+00
  -1.886128e+01,   4.040625e+00
  -1.887566e+01,   4.043750e+00
  -1.888994e+01,   4.046875e+00
  -1.890414e+01,   4.050000e+00
  -1.891825e+01,   4.053125e+00
  -1.893227e+01,   4.056250e+00
  -1.894620e+01,   4.059375e+00
  -1.896004e+01,   4.062500e+00
  -1.897379e+01,   4.065625e+00
  -1.898745e+01,   4.068750e+00
  -1.900103e+01,   4.071875e+00
  -1.901451e+01,   4.075000e+00
  -1.902791e+01,   4.078125e+00
  -1.904121e+01,   4.081250e+00
  -1.905443e+01,   4.084375e+00
  -1.906755e+01,   4.087500e+00
  -1.908059e+01,   4.090625e+00
  -1.909354e+01,   4.093750e+00
  -1.910640e+01,   4.096875e+00
  -1.911916e+01,   4.100000e+00
  -1.913184e+01,   4.103125e+00
  -1.914443e+01,   4.106250e+00
  -1.915693e+01,   4.109375e+00
  -1.916934e+01,   4.112500e+00
  -1.918166e+01,   4.115625e+00
  -1.919388e+01,   4.118750e+00
  -1.920602e+01,   4.121875e+00
  -1.921807e+01,   4.125000e+00
  -1.923003e+01,   4.128125e+00
  -1.924189e+01,   4.131250e+00
  -1.925367e+01,   4.134375e+00
  -1.926536e+01,   4.137500e+00
  -1.927695e+01,   4.140625e+00
  -1.928846e+01,   4.143750e+00
  -1.929987e+01,   4.146875e+00
  -1.931120e+01,   4.150000e+00
  -1.932243e+01,   4.153125e+00
  -1.933357e+01,   4.156250e+00
  -1.934462e+01,   4.159375e+00
  -1.935559e+01,   4.162500e+00
  -1.936646e+01,   4.165625e+00
  -1.937723e+01,   4.168750e+00
  -1.938792e+01,   4.171875e+00
  -1.939852e+01,   4.175000e+00
  -1.940902e+01,   4.178125e+00
  -1.941944e+01,   4.181250e+00
  -1.942976e+01,   4.184375e+00
  -1.943999e+01,   4.187500e+00
  -1.945013e+01,   4.190625e+00
  -1.946018e+01,   4.193750e+00
  -1.947014e+01,   4.196875e+00
  -1.948001e+01,   4.200000e+00
  -1.948978e+01,   4.203125e+00
  -1.949947e+01,   4.206250e+00
  -1.950906e+01,   4.209375e+00
  -1.951856e+01,   4.212500e+00
  -1.952797e+01,   4.215625e+00
  -1.953728e+01,   4.218750e+00
  -1.954651e+01,   4.221875e+00
  -1.955564e+01,   4.225000e+00
  -1.956468e+01,   4.228125e+00
  -1.957363e+01,   4.231250e+00
  -1.958249e+01,   4.234375e+00
  -1.959125e+01,   4.237500e+00
  -1.959993e+01,   4.240625e+00
  -1.960851e+01,   4.243750e+00
  -1.961700e+01,   4.246875e+00
  -1.962539e+01,   4.250000e+00
  -1.963370e+01,   4.253125e+00
  -1.964191e+01,   4.256250e+00
  -1.965003e+01,   4.259375e+00
  -1.965806e+01,   4.262500e+00
  -1.966599e+01,   4.265625e+00
  -1.967384e+01,   4.268750e+00
  -1.968159e+01,   4.271875e+00
  -1.968925e+01,   4.275000e+00
  -1.969681e+01,   4.278125e+00
  -1.970428e+01,   4.281250e+00
  -1.971167e+01,   4.284375e+00
  -1.971895e+01,   4.287500e+00
  -1.972615e+01,   4.290625e+00
  -1.973325e+01,   4.293750e+00
  -1.974026e+01,   4.296875e+00
  -1.974718e+01,   4.300000e+00
  -1.975400e+01,   4.303125e+00
  -1.976073e+01,   4.306250e+00
  -1.976737e+01,   4.309375e+00
  -1.977392e+01,   4.312500e+00
  -1.978037e+01,   4.315625e+00
  -1.978673e+01,   4.318750e+00
  -1.979300e+01,   4.321875e+00
  -1.979917e+01,   4.325000e+00
  -1.980526e+01,   4.328125e+00
  -1.981124e+01,   4.331250e+00
  -1.981714e+01,   4.334375e+00
  -1.982294e+01,   4.337500e+00
  -1.982865e+01,   4.340625e+00
  -1.983426e+01,   4.343750e+00
  -1.983979e+01,   4.346875e+00
  -1.984522e+01,   4.350000e+00
  -1.985055e+01,   4.353125e+00
  -1.985580e+01,   4.356250e+00
  -1.986095e+01,   4.359375e+00
  -1.986600e+01,   4.362500e+00
  -1.987096e+01,   4.365625e+00
  -1.987583e+01,   4.368750e+00
  -1.988061e+01,   4.371875e+00
  -1.988529e+01,   4.375000e+00
  -1.988988e+01,   4.378125e+00
  -1.989438e+01,   4.381250e+00
  -1.989878e+01,   4.384375e+00
  -1.990309e+01,   4.387500e+00
  -1.990731e+01,   4.390625e+00
